Address,C.O,MahMorajeh,Fasl,Jens,Sen,Savad,Tahsil.Mikonad,Madrak,Faaliat,Zanashoi,tedad.a,n.t.m,t.o,s.z,n.e,m.o.b,oto,mo,do,radio,zabt,tv.s,tv.r,video,pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,Hazine_Behdashti,Hazine_Ertebatat,Hazine_Ghazayeamade,Hazine_Hamlonaghl,Hazine_kalavakhadamat,Hazine_Khorakivadokhani,Hazine_lavazemkhanegi,Rahn,Hazine_Maskan,Hazine_Noshidani,Hazine_Pushak,Hazine_Tafrihat,Daramad_Yarane,Daramad_Azad,Daramad_Motefaraghe,Daramad_Mozd_Month,Daramad_Mozd_Year
12603322217,26,8,3,1,78,2,,,3,1,2,1,4,100,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,2890000,250000,,500000,320000,14858000,700000,0,7552000,,100000,,10920000,,143220000,,
12603322302,26,11,4,1,30,1,2,2,1,1,2,4,4,75,2,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,1,,1,4,14,24,2400000,500000,,1810000,485000,6448000,790000,200000000,12470000,,2370000,600000,10920000,,1450000,12393334,169906674
12603322305,26,11,4,1,32,1,2,5,1,1,3,4,4,75,2,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,1,,,1,,1,4,14,24,60000,400000,1680000,1780000,608000,6650000,805000,250000000,12303000,,2170000,420000,16380000,,1320000,14351860,200392062
12603322308,26,11,4,1,47,1,2,4,1,1,2,1,4,85,2,,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,4,14,24,780000,1390000,365000,3120000,620000,10064000,835000,0,8700000,,1480000,,10920000,,532000,28773334,366296674
12603322311,26,11,4,1,58,1,2,4,3,1,4,1,3,65,2,,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,1,1,1,1,,1,1,1,1,,,1,,1,4,14,24,470000,1280000,1205000,1900000,1145000,15360000,1260000,0,8280000,,5050000,240000,21840000,,294470000,16380000,201390000
12603322314,26,11,4,1,37,1,2,5,1,1,2,1,3,65,2,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,100000,850000,595000,1000000,1025000,7787000,570000,0,8800000,,2630000,,10920000,,,20000000,244000000
12603322317,26,11,4,2,46,1,2,4,3,3,2,4,4,75,2,,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,1,,1,4,14,24,2600000,500000,470000,450000,490000,5345000,575000,250000000,13000000,,650000,,10920000,,209300000,,
12603322502,26,2,1,1,34,1,2,4,2,1,2,6,3,60,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,500000,600000,1155000,750000,230000,2341000,302000,0,7085000,,,,10920000,,500000,14300000,223896674
12603322505,26,2,1,1,58,1,2,1,3,1,3,1,4,100,2,,1,,,,,,1,,,1,1,1,,1,1,,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,420000,420000,155000,1300000,423000,6303500,407000,0,7940000,,,,16380000,,229180000,,
12603322508,26,2,1,1,60,2,,,1,1,2,1,3,50,1,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,320000,,550000,235000,4364000,493000,0,7600000,,,,10920000,,1560000,6500000,90000000
12603322511,26,2,1,1,35,1,2,6,1,1,2,3,3,70,1,,1,,,,,,1,1,,1,,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,460000,580000,200000,600000,200000,2922000,190000,100000000,10285000,,,,10920000,,,25040000,281320000
12603322514,26,2,1,1,46,1,2,2,1,1,4,6,3,70,1,,,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,2480000,720000,1880000,2650000,510000,5820000,460000,0,8140000,,,750000,27300000,,,14880385,179161760
12603322517,26,2,1,2,70,2,,,3,2,1,1,3,60,1,,,,,,,,1,,,,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,610000,150000,,,30000,1677000,105000,0,6480000,,,,5460000,,130470000,,
12603322602,26,6,2,1,54,1,2,1,1,1,4,1,4,90,1,,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,540000,,750000,1465000,6325500,860000,0,8630000,,,30000,21840000,180000000,,,
12603322605,26,6,2,1,25,1,2,4,1,1,2,6,4,100,1,,1,,,,,,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,2100000,1040000,780000,700000,17405000,5480000,2766000,0,7500000,160000,11050000,,10920000,,1596000,19066667,238780004
12603322608,26,6,2,1,28,1,2,6,1,1,3,3,4,90,1,,,,,,,,1,1,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,1610000,420000,330000,530000,1070000,6516000,401000,100000000,7770000,,1225000,,16380000,,1596000,12000000,132000000
12603322611,26,6,2,1,36,1,2,6,1,1,2,6,3,70,1,,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1650000,350000,250000,480000,945000,4392500,830000,0,8420000,,,80000,10920000,,,13000000,149000000
12603322614,26,6,2,1,51,1,2,4,1,1,4,1,4,90,1,,,,,,,,1,,1,1,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,1250000,1120000,570000,500000,1750000,7914500,740000,0,8730000,,200000,160000,21840000,,303120000,17000000,204000000
12603322617,26,6,2,1,82,2,,,3,2,1,1,3,90,1,,,,,,,,1,,,,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,200000,150000,,400000,25000,1927000,70000,0,7490000,900000,,,5460000,,136236000,,
12603322702,26,9,3,1,72,1,2,2,3,1,2,1,4,90,2,,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,1,,,4,14,24,630000,250000,,450000,330000,8240500,725000,0,12770000,,650000,,10920000,,176480000,,
12603322705,26,9,3,1,30,1,1,7,1,1,2,4,4,90,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,100000,520000,1105000,1110000,4110000,6949400,1545000,400000000,12615000,,3980000,900000,,204000000,800000,,
12603322708,26,9,3,2,60,1,2,4,3,2,3,3,4,85,1,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,90000,650000,1000000,750000,1255000,8953000,955000,150000000,13358000,,2650000,900000,16380000,,338480000,,
12603322711,26,9,3,1,51,1,2,4,3,1,3,1,4,84,2,,1,,,,,,1,1,1,1,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,255000,630000,1540000,2100000,5515000,17796500,2533000,0,12790000,,6850000,845000,16380000,,396480000,,
12603322714,26,9,3,1,39,1,2,4,1,1,5,3,4,70,1,,,,,,,,1,,1,1,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1256000,510000,1245000,2900000,2752000,12664500,743000,90000000,10480000,,765000,1810000,27300000,,,30228810,360260000
12603322717,26,9,3,2,68,1,2,1,3,2,2,1,4,80,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,640000,520000,500000,2050000,628000,10235500,685000,0,11259000,,2900000,500000,10920000,,155800000,11440000,153466668
12604322902,26,12,4,1,29,1,2,1,1,1,4,1,4,120,1,,,,,,,,1,,,1,1,1,,1,1,1,1,,,,1,1,1,1,1,,1,1,1,1,,,,,,4,14,24,640000,955000,400000,300000,1340000,9230000,750000,0,4600000,240000,200000,180000,21840000,162000000,,,
12604322905,26,12,4,1,57,1,2,1,3,1,3,1,3,60,1,,1,,,,,,1,,1,1,1,1,,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,,1000000,,650000,310000,6722000,1080000,0,4370000,,,300000,16380000,,222480000,,
12604322908,26,12,4,1,32,1,2,2,1,1,3,1,4,80,1,,,,1,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,100000,260000,,576000,1990000,4224000,675000,0,3530000,,1050000,270000,16380000,,24000000,8000000,96000000
12604322911,26,12,4,1,68,1,2,1,1,1,2,1,4,80,1,,,1,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,2150000,260000,,300000,320000,8173000,625000,0,3373000,,,,10920000,80000000,193970000,,
12604322914,26,12,4,1,30,1,2,1,1,1,3,6,3,65,1,,,,1,,,,1,1,,1,,,1,1,1,1,1,,1,,,,1,1,1,,,1,1,,,,,,,4,14,24,3830000,200000,,740000,505000,2188000,300000,0,4200000,500000,300000,,16380000,,,15000000,180000000
12604322917,26,12,4,1,48,1,2,1,1,1,4,1,4,120,3,1,1,1,,,,,1,,1,1,,,1,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,,,,,,4,14,24,650000,800000,1400000,4250000,740000,6853000,405000,0,5750000,,,300000,21840000,360700000,74500000,,
12604323002,26,3,1,1,49,1,2,4,1,1,4,1,4,100,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,850000,1420000,740000,950000,315000,4387000,,0,6455000,,1250000,,16380000,348000000,780000,,
12604323005,26,3,1,1,38,1,2,1,1,1,4,3,3,100,3,1,1,,1,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,360000,,830000,290000,2238000,,10000000,4679000,3430000,,160000,16380000,,,14000000,168000000
12604323008,26,3,1,1,67,2,,,3,1,4,1,4,100,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1325000,950000,,1200000,200000,4983000,201000,0,3900000,,800000,250000,21840000,180000000,38880000,2000000,2000000
12604323011,26,3,1,1,34,1,2,4,1,1,2,1,3,65,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,1,,,,,1,4,14,24,3860000,500000,,1626000,195000,6142000,120000,0,3900000,,1870000,,10920000,,,12393334,149653338
12604323014,26,3,1,1,69,2,,,3,1,4,1,3,45,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,910000,700000,,350000,305000,4529000,248000,0,3920000,,,,21840000,,156000000,7000000,120000000
12604323017,26,3,1,1,71,2,,,1,1,4,1,3,60,3,1,1,,,1,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,1450000,950000,430000,1150000,360000,4780500,435000,0,4133000,,150000,,14560000,350000000,1200000,10000000,120000000
12604323102,26,7,2,1,47,1,2,1,1,1,5,1,4,75,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,,420000,1200000,1230000,580000,4317000,355000,0,5725000,1550000,5200000,700000,27300000,360000000,,,
12604323105,26,7,2,1,34,1,2,2,1,1,4,1,4,75,2,,1,,,,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,430000,450000,1730000,1670000,1690000,3873000,545000,0,5390000,,550000,515000,21840000,,790000,28973334,289240006
12604323108,26,7,2,1,47,1,2,4,1,1,4,1,4,75,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,,,,4,14,24,,860000,2060000,1150000,6780000,4931500,670000,0,4940000,,8190000,2970000,21840000,,2400000,19170385,258503074
12604323111,26,7,2,1,36,1,2,1,1,1,4,3,4,75,2,,,,,,,,1,,1,,1,1,,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,1,,,4,14,24,570000,355000,1190000,250000,1975000,7613000,900000,40000000,4960000,,2955000,3020000,21840000,72000000,511500000,,
12604323114,26,7,2,1,36,1,2,5,1,1,4,1,4,75,2,,1,,1,,,,1,1,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,500000,750000,,800000,1370000,7655000,560000,0,4680000,,200000,,21840000,,1596000,14403719,183303076
12604323117,26,7,2,1,47,1,2,2,1,1,5,1,4,75,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,800000,1045000,330000,6320000,745000,8432000,620000,0,5200000,,2880000,1000000,27300000,,3990000,24890385,330703078
12604323302,26,10,3,1,65,1,2,1,3,1,5,1,4,120,1,,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,300000,900000,870000,2410000,800000,13470000,1130000,0,7285000,1800000,,1000000,27300000,,424960000,19170385,249273847
12604323305,26,10,3,2,34,1,2,1,5,1,6,3,3,70,3,1,,,,,,,1,,,1,,1,,1,1,,,,,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,100000,,250000,252000,5037500,326000,30000000,3670000,750000,,,38220000,,42120000,0,28000000
12604323308,26,10,3,1,68,2,,,1,1,3,1,3,100,3,1,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,395000,265000,,290000,377000,10042000,657000,0,7010000,2860000,300000,,16380000,47300000,211120000,,
12604323311,26,10,3,2,62,2,,,3,2,1,1,3,70,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,,,,,,,4,14,24,685000,22000,,200000,80000,3461000,1490000,0,4578000,,1280000,,5460000,,60500000,,
12604323314,26,10,3,1,39,1,2,4,1,1,5,1,3,70,1,,,,,,,,1,,,1,,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,1,1,4,14,24,45000,525000,,400000,1570000,5276000,555000,0,6000000,,,120000,,290000000,,,
12604323317,26,10,3,1,40,1,2,4,1,1,4,4,4,90,2,,,,1,,,,1,,1,1,,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,1,,,,,1,4,14,24,80000,600000,890000,300000,1445000,10948000,774000,150000000,8625000,,680000,700000,21840000,340000000,,,
12604323402,26,1,4,1,41,1,2,1,1,1,3,1,2,50,1,,,1,1,,,,1,1,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,5420000,1000000,1140000,1500000,870000,11034000,2010000,0,6130000,,5970000,400000,16380000,,2000000,47398526,194782312
12604323405,26,1,4,1,86,2,,,3,1,2,1,3,110,1,,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,705000,80000,,200000,220000,11674000,1533000,0,7470000,,,,10920000,,145300000,,
12604323408,26,1,4,1,28,1,2,1,1,1,4,4,3,80,1,,,,,,,,1,,,1,1,1,,1,1,1,1,,1,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,400000,150000,1100000,1000000,7509000,244500,130000000,6520000,,7465000,,21840000,240000000,,,
12604323411,26,1,4,1,33,1,2,2,1,1,3,6,3,60,3,1,,,1,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,40000000,570000,,850000,695000,8278000,538000,0,6410000,,3900000,730000,16380000,,2000000,17000000,204000000
12604323414,26,1,4,1,41,1,2,2,1,1,6,6,4,120,3,1,1,,1,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,5550000,1130000,,2800000,3435000,23575000,1486000,0,7660000,,16350000,300000,32760000,,,29206667,350480004
12604323417,26,1,4,1,41,1,2,1,1,1,4,4,3,70,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,5680000,670000,515000,1780000,1370000,13702000,1106000,220000000,7310000,1350000,4000000,400000,21840000,,33260000,15000000,180200000
12604323502,26,4,1,1,56,1,2,1,1,1,4,1,3,100,1,,1,,,,,,1,1,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1210000,430000,,1430000,515000,6313000,430000,0,5875000,1860000,,,21840000,,3160000,20973334,245453346
12604323505,26,4,1,1,48,1,2,1,2,1,5,4,4,120,1,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,,510000,,2225000,610000,4288000,475000,100000000,6100000,1240000,,,27300000,,,28946667,342290001
12604323508,26,4,1,1,52,1,2,1,1,1,3,1,3,70,1,,1,,,,,,1,1,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,150000,1600000,1200000,2020000,270000,6104000,431000,0,5120000,,1500000,,16380000,144000000,33600000,16206667,197320001
12604323511,26,4,1,1,45,1,2,1,1,1,4,1,4,70,1,,1,,1,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,50000,900000,,920000,300000,6605000,496000,0,5250000,,1120000,,27300000,21000000,134470000,6000000,48000000
12604323514,26,4,1,2,69,1,2,1,3,2,2,1,4,100,3,1,,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,450000,400000,90000,450000,285000,8548500,380000,0,5700000,,,,10920000,,148640000,,
12604323517,26,4,1,2,41,2,,,5,1,5,3,3,80,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,490000,1000000,,600000,675000,7002000,1020000,50000000,5358000,200000,,,21840000,,,22000000,228000000
12604323702,26,5,2,1,45,1,2,2,1,1,5,1,3,120,1,,1,,1,,,,1,1,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,3150000,650000,1500000,1150000,520000,5376000,324000,0,5373000,,2700000,,27300000,190100000,2370000,11440000,31070000
12604323705,26,5,2,1,57,1,2,1,1,1,3,1,3,80,1,,,,,,,,1,,,1,1,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,800000,700000,,800000,4645000,37405000,2050000,0,4950000,620000,4900000,20900000,16380000,150000000,170970000,,
12604323708,26,5,2,1,52,1,2,1,6,1,5,3,3,60,3,1,1,,1,,,,1,,,1,,1,,1,,,,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,1100000,980000,,1760000,410000,7188500,670000,20000000,3204000,1800000,1750000,,27300000,,,11000000,187000000
12604323711,26,5,2,1,48,1,2,1,1,1,5,1,3,60,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,50000,500000,,1140000,305000,5381000,404000,0,4545000,160000,2230000,,32760000,184400000,,,
12604323714,26,5,2,1,33,1,2,2,1,1,3,1,3,65,3,1,,,1,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,,350000,1500000,1370000,600000,3794000,320000,0,4540000,1395000,580000,,16380000,,,12445193,156021284
12604323717,26,5,2,1,33,1,2,4,1,1,3,1,4,65,1,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,,,,,1,,4,14,24,670000,400000,,650000,935000,4225000,635000,0,4500000,250000,1230000,,16380000,,700000,15000000,180000000
12604323802,26,8,3,1,37,1,2,2,1,1,2,1,4,63,2,,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,6150000,500000,,550000,927000,3829000,746000,0,5580000,,,,10920000,132000000,660000,,
12604323805,26,8,3,1,59,1,2,1,3,1,3,1,4,61,1,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,8160000,800000,1440000,4480000,590000,16066000,540000,0,5770000,,1580000,1000000,16380000,,190470000,11440000,152746670
12604323808,26,8,3,1,30,1,2,6,1,1,4,6,4,150,1,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,1,4,14,24,12000,700000,1440000,1750000,865000,7764000,300000,0,5000000,,950000,1140000,21840000,,40000000,17263719,224546668
12604323811,26,8,3,1,68,1,2,1,3,1,2,1,4,120,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,2050000,600000,,780000,457000,7498000,667000,0,6690000,,,,10920000,,149580000,,
12604323814,26,8,3,1,52,1,2,6,3,1,3,1,4,120,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,1,1,4,14,24,5010000,850000,,1370000,2348000,13550100,1270000,0,7950000,,,300000,16380000,,336460000,25180000,303030000
12604323817,26,8,3,2,76,1,2,9,3,2,2,1,3,100,3,1,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1195000,540000,1440000,2000000,375000,13644000,690000,0,5809000,,4480000,,10920000,,142470000,10486667,141306669
12605324102,26,11,4,1,61,1,2,1,3,1,2,1,4,111,2,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,350000,,900000,210000,2849000,395000,0,6470000,,,,10920000,,176050000,,
12605324105,26,11,4,1,79,2,,,3,1,4,1,4,108,2,,,,,,,,1,,,1,,1,,1,1,1,1,1,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,740000,120000,120000,390000,140000,4953000,385000,0,8978000,1650000,50000,,21840000,,154010000,,
12605324108,26,11,4,1,52,1,1,4,3,1,4,1,4,100,1,,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,60000,1480000,,1550000,835000,19655000,1225000,0,6150000,1050000,130000,,21840000,84000000,537670000,,
12605324111,26,11,4,1,41,1,1,6,1,1,4,1,4,90,1,,1,,1,,,,1,1,1,1,,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,2800000,910000,1000000,660000,10473000,985000,0,5920000,,2000000,,21840000,,,19308810,235602860
12605324114,26,11,4,1,29,1,2,2,1,1,3,4,4,80,1,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,1,,,,,1,4,14,24,8860000,500000,500000,1975000,915000,9546000,748000,150000000,7825000,200000,,,16380000,,1500000,19118526,257685388
12605324117,26,11,4,1,83,2,,,3,2,1,1,4,80,1,,,,,,,,1,,,1,,,1,1,,1,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,50000,22000,,180000,118000,2963500,257000,0,7260000,,,,5460000,,69860000,,
12605324202,26,2,1,1,34,1,2,4,1,1,3,4,4,100,1,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,2500000,500000,1695000,2530000,375000,2871500,384000,200000000,7375000,,,60000,16380000,,,16001126,190291819
12605324205,26,2,1,1,56,1,2,4,3,1,2,1,4,150,1,,1,,,,,,1,,,1,,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,580000,500000,,850000,135000,6711000,350000,0,5180000,600000,,,10920000,,232502000,,
12605324208,26,2,1,1,60,1,2,2,3,1,5,1,4,100,3,1,,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,500000,1000000,500000,425000,4977000,295000,0,5770000,,,,27300000,120000000,128470000,23833334,311000008
12605324211,26,2,1,1,45,1,2,4,1,1,4,1,4,85,2,,1,,,,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,610000,,1700000,805000,4318000,275000,0,7400000,225000,,,18200000,,,24786668,384380016
12605324214,26,2,1,1,73,1,2,2,3,1,2,1,4,80,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1850000,900000,,580000,130000,5570000,251000,0,6930000,,,,10920000,,358700000,,
12605324217,26,2,1,2,31,1,2,4,5,1,2,1,4,100,2,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,,475000,,2690000,212000,3946000,478000,0,7834000,,,,,,96000000,,
12605324302,26,6,2,1,26,1,2,6,1,1,2,3,3,60,2,,,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,,,,1,1,1,4,14,24,,392000,450000,1650000,645000,5746000,635000,100000000,9700000,,7000000,,10920000,72000000,1600000,16500000,177000000
12605324305,26,6,2,1,40,1,2,2,1,1,3,1,4,100,1,,1,,1,,,,1,,1,1,,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,1,1,1,4,14,24,400000,870000,380000,660000,295000,5258000,540000,0,7040000,,350000,410000,16380000,168000000,1596000,14560000,170450000
12605324308,26,6,2,1,54,1,2,2,2,1,4,3,4,110,3,1,,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,550000,1000000,,830000,995000,4462000,455000,30000000,7941000,375000,1000000,,21840000,,124000000,0,120120001
12605324311,26,6,2,1,33,1,2,6,1,1,3,6,4,102,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,700000,370000,490000,850000,1440000,3883500,610000,0,7495000,200000,350000,,16380000,,60660000,16258526,194349747
12605324314,26,6,2,1,61,1,2,2,3,1,3,1,4,110,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,1250000,,900000,880000,7359000,405000,0,7180000,1800000,3930000,,16380000,,187200000,,
12605324317,26,6,2,1,45,1,2,4,1,1,4,3,4,100,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,50000,1350000,,900000,465000,11250000,905000,10000000,6150000,1240000,,,21840000,216000000,100000000,,
12605324502,26,9,3,1,38,1,2,5,1,1,4,1,3,56,2,,,1,,,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,206000,690000,,1020000,597000,7215000,565000,0,5962000,,600000,90000,21840000,,660000,19170385,145851925
12605324505,26,9,3,1,35,1,2,4,1,1,3,3,3,58,2,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,442000,150000,465000,2360000,5252000,6351200,525000,45000000,4115000,,170000,,11830000,,660000,12291860,167188216
12605324508,26,9,3,2,76,2,,,3,2,1,1,2,35,2,,,,,,,,1,,,1,,,1,1,,,,,,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,22000,,150000,70000,2985500,120000,0,4550000,,,,8190000,,32800000,,
